frame,gt_label,gt_x,gt_y,gt_z,nearest_lumen_dist,candidate_id,candidate_x,candidate_y,candidate_z,candidate_vox,candidate_signal
81,557,450.0,395.0,175.0,1.9892,36,448.139,394.868,174.31,10234,123.702
81,566,292.0,236.0,168.0,1.8126,61,291.524,235.535,169.686,8013,98.994
81,579,382.0,274.0,175.0,2.1164,67,379.926,273.695,174.709,5031,89.637
81,591,403.0,198.0,168.0,3.6471,62,403.201,197.614,164.379,3828,98.2669
81,602,470.0,274.0,182.0,1.8739,69,470.012,272.663,180.687,3951,88.8926
81,711,577.0,295.0,147.0,6.6199,65,575.419,294.366,140.603,6271,94.6735
82,51,231.0,253.0,112.0,0.887,16,231.688,252.445,112.074,8634,138.8
82,68,169.0,340.0,105.0,3.1413,13,167.793,339.252,102.198,7894,141.931
82,83,221.0,377.0,140.0,2.9036,15,219.749,376.659,137.402,10863,140.215
82,99,231.0,397.0,91.0,11.7392,35,229.493,396.957,102.642,7961,127.841
82,147,224.0,205.0,168.0,3.7913,64,224.855,208.382,166.515,3130,99.3355
82,163,233.0,144.0,140.0,0.7525,12,232.812,143.423,140.445,8293,143.468
82,178,313.0,142.0,168.0,5.298,20,312.944,139.634,163.26,9309,137.229
82,195,217.0,165.0,84.0,3.105,22,214.719,165.159,81.8994,7351,134.791
82,210,285.0,192.0,112.0,3.2011,14,284.141,191.0,114.917,5522,140.683
82,226,305.0,152.0,77.0,3.9672,8,304.982,151.384,73.081,9131,146.276
82,241,388.0,185.0,105.0,2.5722,31,386.99,184.311,107.263,9442,128.836
82,291,278.0,241.0,63.0,0.3441,2,277.719,240.839,63.1164,7082,154.319
82,387,309.0,114.0,112.0,6.2815,11,308.052,112.21,117.946,7943,144.03
82,402,372.0,136.0,147.0,2.8805,26,371.207,134.652,149.419,9057,133.351
82,496,578.0,228.0,161.0,4.1055,17,578.318,227.685,156.919,5054,137.662
82,557,449.0,397.0,175.0,5.3783,38,447.938,397.859,169.798,10175,124.962
82,566,292.0,239.0,175.0,4.2749,59,292.005,236.458,171.563,6168,105.549
82,579,375.0,270.0,168.0,5.1769,65,374.029,270.02,162.915,5335,97.6452
82,591,401.0,200.0,175.0,3.2914,58,400.318,200.211,171.787,4949,105.779
82,602,467.0,269.0,182.0,3.4849,68,467.313,268.397,178.582,6916,94.9807
82,711,572.0,302.0,140.0,2.3588,69,572.552,300.047,138.798,4584,94.1866
83,51,238.0,255.0,112.0,4.3837,22,237.809,254.363,107.667,8918,136.858
83,68,166.0,341.0,105.0,8.4475,3,164.434,339.601,96.8177,5570,156.689
83,83,224.0,378.0,133.0,6.315,21,223.573,378.08,139.3,5161,137.999
83,99,231.0,395.0,91.0,14.5547,29,231.886,395.148,105.527,6454,129.191
83,147,225.0,208.0,168.0,1.8084,47,223.852,208.375,166.654,2612,108.813
83,163,229.0,148.0,147.0,6.5398,23,227.459,147.912,140.645,5001,135.821
83,178,312.0,138.0,168.0,5.8668,18,311.654,137.767,162.148,6065,140.426
83,195,217.0,166.0,77.0,8.3843,12,216.901,165.315,85.3557,6419,144.703
83,210,287.0,189.0,119.0,4.7573,17,287.534,187.985,114.383,5230,140.486
83,226,310.0,160.0,77.0,1.418,14,309.771,158.603,76.9177,6069,142.737
83,241,386.0,188.0,98.0,6.6604,40,385.549,187.348,104.613,7858,115.895
83,291,280.0,240.0,63.0,1.1226,7,280.144,240.115,61.8926,5476,150.644
83,387,308.0,114.0,112.0,11.7403,15,307.747,111.675,123.505,9327,142.6
83,402,373.0,134.0,147.0,1.9734,31,372.72,134.568,148.869,4555,128.565
83,496,575.0,230.0,154.0,2.7783,24,574.07,230.354,151.406,9829,135.719
83,557,445.0,401.0,168.0,4.1695,39,444.465,399.708,171.928,8534,117.971
83,566,295.0,235.0,168.0,2.8847,52,292.868,233.255,168.855,5782,104.117
83,579,372.0,267.0,161.0,2.0603,65,371.725,268.102,159.281,3058,93.3459
83,591,405.0,203.0,168.0,1.1556,57,405.055,203.513,169.034,6896,101.396
83,602,473.0,259.0,175.0,2.6535,66,472.41,257.732,172.745,5168,92.0976
83,711,576.0,306.0,147.0,5.3199,69,576.327,305.645,141.702,4357,89.2535
84,51,243.0,256.0,105.0,1.8535,10,242.111,255.454,106.532,7082,151.834
84,68,166.0,345.0,112.0,4.8931,6,163.311,340.912,112.0,4618,171.311
84,83,229.0,379.0,140.0,5.1756,14,227.63,378.859,135.011,6125,149.111
84,99,235.0,395.0,98.0,8.2633,38,235.045,395.429,106.252,4984,127.201
84,147,223.0,214.0,175.0,4.4379,28,221.894,215.289,179.1,2673,139.513
84,163,233.0,149.0,147.0,2.1732,20,231.679,147.291,146.761,5866,144.19
84,178,308.0,142.0,168.0,6.0091,30,308.743,140.865,162.146,8440,138.299
84,195,208.0,160.0,84.0,1.7647,3,208.059,160.522,85.6847,6394,178.064
84,210,282.0,191.0,119.0,1.5356,29,281.496,190.203,117.788,6202,138.563
84,226,317.0,165.0,77.0,2.6519,15,315.408,164.571,74.923,8399,148.474
84,241,387.0,187.0,105.0,1.5578,27,386.605,186.837,103.502,7403,139.521
84,291,282.0,242.0,63.0,4.0721,17,281.997,242.169,58.9314,7776,146.828
84,387,308.0,116.0,112.0,6.7556,16,306.258,114.342,118.313,8581,147.835
84,402,377.0,127.0,161.0,3.062,19,375.494,124.866,159.402,7135,145.145
84,496,579.0,233.0,154.0,2.0023,24,579.089,231.638,152.535,8922,141.141
84,557,443.0,399.0,175.0,4.0499,42,442.679,397.987,171.092,5767,124.36
84,566,294.0,233.0,168.0,2.3177,64,293.816,230.852,167.149,4999,99.6403
84,579,375.0,267.0,168.0,2.6772,66,373.999,267.012,170.483,4630,97.2832
84,591,404.0,199.0,175.0,5.7298,58,404.002,199.412,169.285,5864,107.169
84,602,474.0,252.0,182.0,4.4248,65,474.469,252.86,177.685,5484,98.8288
84,711,573.0,304.0,140.0,2.0647,71,573.819,303.646,138.138,7455,93.4497
85,51,250.0,253.0,105.0,1.7629,34,249.04,253.372,103.569,5132,145.399
85,68,154.0,345.0,105.0,1.9081,0,154.071,344.368,103.201,3501,186.586
85,83,223.0,378.0,140.0,1.1409,17,223.477,378.989,139.69,2673,162.611
85,99,234.0,391.0,98.0,14.0445,53,232.772,390.044,111.958,7862,118.297
85,148,191.0,205.0,175.0,1.666,30,190.523,205.029,173.404,3620,149.371
85,155,254.0,213.0,168.0,5.8918,46,248.994,215.743,166.541,3686,130.306
85,163,240.0,146.0,154.0,4.8597,40,238.949,146.233,149.261,7518,139.464
85,178,319.0,141.0,161.0,2.1184,23,317.486,140.778,162.465,4198,156.276
85,196,198.141,152.854,80.97,4.9434,3,198.527,152.832,85.8983,4010,176.497
85,203,229.361,167.159,69.496,3.2965,9,228.858,166.819,72.7361,4524,169.089
85,210,273.0,191.0,126.0,1.0982,6,272.152,190.722,125.36,4381,171.329
85,226,320.0,166.0,77.0,0.8482,28,320.79,166.306,76.9592,6807,151.858
85,241,392.0,189.0,105.0,5.1174,43,390.037,188.322,100.323,9422,134.211
85,291,293.0,253.0,63.0,2.3626,13,291.188,251.824,63.9568,2909,163.647
85,387,313.0,115.0,119.0,1.2986,33,312.387,114.749,117.883,8254,147.752
85,403,380.0,119.0,161.0,3.3761,45,378.767,116.701,158.857,4587,130.796
85,410,395.0,149.0,140.0,2.3659,42,394.54,149.733,137.798,3704,135.533
85,496,575.0,236.0,147.0,6.7228,14,573.937,235.951,140.362,6280,163.632
85,557,442.0,396.0,175.0,4.4126,47,442.251,395.107,170.686,10888,127.682
85,566,302.0,236.0,168.0,4.2934,63,300.738,235.88,163.898,4668,105.783
85,579,373.0,264.0,168.0,1.9174,68,373.034,262.347,167.029,4307,99.8733
85,591,410.0,198.0,175.0,2.53,62,408.964,197.526,172.741,8072,106.043
85,602,483.0,249.0,175.0,3.0096,72,482.499,249.471,177.93,4537,97.9074
85,657,462.0,336.0,63.0,2.6502,54,460.71,336.83,60.8389,3699,116.676
85,664,512.0,324.0,77.0,4.5461,44,512.173,324.08,81.5421,3403,133.962
85,711,568.0,306.0,140.0,4.3075,75,568.505,305.264,135.786,5577,91.727
86,6,121.58,259.303,112.046,5.5218,5,123.615,263.863,109.689,4117,174.099
86,51,256.0,252.0,105.0,4.362,10,256.038,252.085,100.639,7113,166.961
86,69,138.0,337.0,119.0,4.2113,6,136.227,336.315,115.242,3722,173.625
86,76,173.0,341.0,105.0,7.6178,8,173.239,339.761,97.4874,4229,173.129
86,84,208.088,371.673,145.093,3.6769,13,209.168,372.035,148.589,4264,162.884
86,91,239.283,377.961,142.701,4.7099,38,237.819,377.843,147.176,4152,146.555
86,99,233.0,389.0,98.0,9.379,44,232.474,388.522,107.352,8373,137.249
86,155,249.0,216.0,175.0,4.4248,60,249.341,216.242,170.595,4395,118.161
86,163,232.0,143.0,140.0,10.2683,9,232.494,142.909,150.256,4105,167.908
86,178,321.0,150.0,168.0,2.2154,18,319.997,149.746,166.041,5834,161.236
86,196,203.0,144.0,91.0,3.2745,14,202.658,142.579,93.9302,4527,162.496
86,203,244.0,162.0,70.0,9.1216,21,244.586,161.924,79.1024,3233,160.412
86,211,257.0,189.0,133.0,4.579,42,258.526,190.394,128.914,3841,138.735
86,218,314.0,203.0,126.0,3.5629,26,311.069,203.967,124.22,3651,157.788
86,226,325.0,166.0,84.0,5.59,37,326.824,165.733,78.7227,8121,147.486
86,292,278.611,254.543,55.037,6.1899,31,282.286,254.2,60.0061,3288,152.918
86,299,307.413,255.339,56.955,5.4342,15,304.552,255.128,61.5703,2612,161.647
86,307,348.0,309.0,70.0,0.8619,2,347.242,308.696,69.7244,4062,178.092
86,314,398.0,317.0,70.0,3.3641,7,398.494,316.078,73.1974,4418,173.273
86,339,357.0,422.0,119.0,2.481,1,355.802,422.053,121.172,3342,180.277
86,346,398.0,418.0,119.0,1.913,3,397.648,417.188,117.304,3408,177.94
86,387,313.0,116.0,119.0,1.8497,4,312.004,116.09,117.444,3766,177.806
86,403,380.0,118.0,168.0,5.154,52,381.067,118.689,163.005,4301,129.563
86,410,412.0,154.0,140.0,4.5532,48,412.543,154.388,135.496,4334,131.407
86,441,518.0,212.0,98.0,2.2764,11,517.293,212.172,100.157,3093,164.54
86,497,574.618,231.747,146.47,7.8444,36,576.537,238.349,150.247,4517,147.776
86,504,580.181,251.779,139.204,8.293,27,578.787,245.299,144.188,4005,155.204
86,557,434.0,398.0,175.0,4.274,46,433.702,397.345,170.787,8777,132.182
86,566,306.0,232.0,161.0,0.2155,69,305.789,232.044,160.998,4571,111.14
86,579,375.0,259.0,168.0,4.735,71,373.991,260.527,163.633,5029,107.608
86,591,409.0,193.0,175.0,2.4928,65,409.622,193.948,172.78,4120,113.394
86,602,482.0,247.0,182.0,2.675,77,482.957,247.173,179.508,4292,96.974
86,657,464.0,341.0,63.0,1.9726,67,463.842,341.97,61.2897,3781,112.773
86,711,567.0,311.0,154.0,8.1829,79,566.365,310.264,145.875,3894,88.9585
87,13,139.0,258.0,91.0,21.7108,79,137.555,257.604,112.659,4377,108.962
87,44,185.0,196.0,70.0,13.5778,46,184.614,195.046,83.5387,3612,145.627
87,51,247.0,251.0,98.0,2.536,0,246.972,250.936,100.535,3239,185.076
87,69,132.0,325.0,126.0,6.9628,7,130.171,323.832,119.384,4202,172.167
87,76,173.0,331.0,98.0,1.6789,23,172.196,329.859,97.0671,5093,158.008
87,91,242.0,374.0,154.0,4.675,29,242.67,372.548,149.607,4221,154.044
87,99,225.0,380.0,98.0,5.565,3,223.841,379.61,103.429,3288,175.78
87,140,185.0,179.0,126.0,5.4225,8,184.513,177.87,120.719,2793,171.842
87,155,247.0,217.0,175.0,0.458,71,247.415,216.863,175.137,5387,117.297
87,164,216.0,148.0,154.0,2.2091,13,217.174,146.129,154.034,2748,165.047
87,171,261.0,137.0,147.0,5.9332,11,259.402,136.999,141.286,3984,166.573
87,179,311.0,142.0,175.0,6.3642,54,309.569,140.122,169.09,4537,134.694
87,186,347.0,163.0,154.0,2.6257,50,349.482,163.091,153.148,4241,141.653
87,196,212.0,138.0,91.0,6.1935,27,211.407,136.34,96.9374,5810,155.246
87,203,242.0,153.0,70.0,4.0275,40,241.683,153.022,74.0149,5046,147.191
87,211,255.0,190.0,133.0,5.9523,44,255.34,188.037,127.391,3905,146.273
87,218,318.0,211.0,126.0,1.5511,31,318.025,209.459,125.825,3969,153.368
87,226,325.0,173.0,70.0,1.1666,1,324.598,172.793,71.0754,2903,180.349
87,268,204.0,273.0,56.0,5.2628,35,204.56,273.384,61.2188,5175,149.539
87,292,254.0,247.0,63.0,11.4773,36,252.048,247.39,74.3034,3544,148.748
87,299,312.0,256.0,70.0,5.3768,5,311.576,255.408,64.6727,4138,173.319
87,339,348.0,427.0,119.0,0.8194,4,347.265,426.639,118.971,3674,173.354
87,388,304.0,113.0,119.0,0.7983,30,303.649,113.239,119.676,4614,153.889
87,395,325.0,123.0,105.0,1.5003,24,326.475,122.738,105.081,3426,157.209
87,403,375.0,113.0,161.0,5.692,52,374.457,112.028,155.418,5792,136.264
87,458,476.0,129.0,140.0,7.4983,17,476.075,127.768,132.604,2727,163.502
87,497,577.0,225.0,154.0,2.802,34,574.853,223.208,154.174,5279,149.59
87,504,587.0,263.0,140.0,3.3091,22,587.377,261.701,136.98,4674,158.949
87,557,426.0,390.0,175.0,4.8428,58,427.031,389.329,170.316,9189,132.456
87,566,306.0,232.0,161.0,2.1258,72,303.939,232.519,160.956,5702,116.8
87,579,377.0,262.0,168.0,1.7365,84,377.787,261.377,169.417,7456,103.733
87,591,415.0,188.0,175.0,1.448,80,414.685,188.505,173.68,5852,107.523
87,602,472.0,240.0,175.0,1.0065,86,471.335,239.403,174.537,4973,103.454
87,657,471.0,345.0,56.0,1.8025,85,470.104,343.785,56.9849,4875,103.607
87,711,560.0,308.0,154.0,1.3554,89,559.404,308.27,155.187,3501,85.7251
88,13,144.0,261.0,91.0,2.6337,22,144.737,261.078,93.5273,3697,154.344
88,37,149.0,199.0,91.0,10.8215,47,148.396,198.366,101.786,1941,139.4
88,44,192.0,197.0,70.0,10.6845,11,192.668,196.844,80.6625,2882,160.684
88,52,230.0,250.0,105.0,5.4305,13,230.534,250.175,99.5987,4324,158.52
88,59,274.0,258.0,105.0,6.3214,5,274.119,257.555,98.6954,3931,167.304
88,69,129.0,324.0,112.0,1.8086,6,128.039,324.573,113.421,5903,166.211
88,76,181.0,333.0,91.0,5.7401,15,179.46,333.392,96.5157,5226,157.616
88,91,241.0,379.0,161.0,1.7987,48,240.416,378.732,159.32,5987,139.164
88,99,221.0,383.0,105.0,0.7072,4,220.421,383.385,105.129,3025,169.417
88,133,143.0,207.0,140.0,5.6724,26,142.084,205.528,134.599,6381,152.592
88,140,181.0,186.0,126.0,4.5529,33,179.863,185.507,121.619,3082,147.662
88,155,251.0,216.0,175.0,0.7266,67,250.903,216.454,174.441,5421,122.202
88,164,212.0,159.0,168.0,6.2291,28,211.509,157.96,161.878,5356,149.546
88,171,257.0,138.0,147.0,5.7154,31,257.645,137.9,141.322,4719,149.123
88,179,301.0,142.0,175.0,4.0674,65,302.064,141.095,171.18,5042,123.277
88,186,345.0,167.0,154.0,5.1498,56,344.521,165.023,149.269,4512,132.437
88,196,206.0,138.0,105.0,2.09,14,205.227,136.812,103.464,5128,158.228
88,203,242.0,151.0,77.0,1.5688,36,242.046,150.48,75.5206,6754,147.023
88,211,254.0,195.0,126.0,0.7343,49,253.991,194.303,125.769,5241,137.709
88,218,320.0,210.0,126.0,2.644,51,319.624,210.383,123.411,5110,136.49
88,227,307.0,171.0,63.0,6.761,17,305.218,171.551,69.4986,4327,156.615
88,234,345.0,183.0,70.0,1.9512,8,345.074,183.671,68.1693,3897,164.586
88,249,409.47,187.237,89.681,14.205,34,398.364,178.677,91.9536,3194,147.574
88,268,215.0,281.0,63.0,1.6159,37,214.67,280.947,61.419,4647,146.598
88,292,259.0,245.0,56.0,7.8676,61,258.706,244.343,63.8346,5266,126.965
88,299,323.0,267.0,63.0,2.3275,41,321.395,267.328,64.6534,5167,144.238
88,339,349.0,430.0,126.0,6.9645,2,348.547,429.129,119.105,5170,173.389
88,388,301.0,107.0,126.0,4.5093,27,301.505,106.474,121.55,4741,150.817
88,395,344.0,126.0,105.0,10.4588,42,344.023,124.151,115.294,3437,142.094
88,403,354.0,111.0,154.0,2.2779,55,353.465,111.029,151.786,6290,133.574
88,451,433.0,114.0,168.0,6.5341,57,433.565,113.909,161.491,5182,131.049
88,458,473.0,127.0,147.0,6.362,25,473.19,124.465,141.168,4980,152.665
88,497,580.0,229.0,154.0,1.4718,43,579.12,228.236,153.101,3452,141.166
88,504,591.0,260.0,140.0,5.0445,19,591.44,260.44,134.994,3352,155.946
88,557,430.0,384.0,175.0,1.136,60,429.707,384.746,175.805,8869,128.121
88,566,297.0,230.0,154.0,2.2889,73,296.328,228.35,155.437,7860,115.322
88,579,368.0,261.0,168.0,0.7385,85,368.05,260.512,167.448,5915,104.296
88,591,410.0,186.0,168.0,1.8474,74,409.044,186.094,169.578,5446,113.721
88,602,466.0,239.0,168.0,8.9094,88,465.782,239.345,176.9,4903,91.4098
88,657,481.0,347.0,56.0,1.9495,78,480.825,346.403,57.8476,4632,111.396
88,711,555.0,290.0,154.0,1.119,89,553.97,290.437,153.98,2652,89.3954
89,37,145.0,198.0,91.0,12.7214,54,144.834,198.289,103.717,6087,133.907
89,59,278.0,258.0,98.0,2.109,47,278.1,258.336,95.9203,4993,138.691
89,76,187.0,331.0,91.0,3.9735,37,186.893,331.471,94.944,6141,143.607
89,91,240.0,382.0,161.0,2.3184,51,238.861,381.962,158.981,7369,135.118
89,100,191.0,382.0,98.0,12.1285,10,189.529,382.346,110.034,3005,162.61
89,107,236.0,390.0,105.0,3.5402,9,235.349,389.287,108.406,4841,164.226
89,155,256.0,215.0,182.0,4.0192,68,255.634,213.687,178.219,7339,120.923
89,164,210.0,160.0,168.0,0.7378,53,210.008,159.266,168.074,6981,134.841
89,171,257.0,145.0,140.0,3.256,50,256.226,144.753,143.153,6046,135.591
89,179,295.0,142.0,182.0,5.4995,65,293.646,142.464,176.69,6790,124.457
89,186,341.0,173.0,154.0,4.0379,69,340.934,172.282,150.027,4816,120.37
89,196,201.0,140.0,105.0,1.2686,16,200.767,138.934,105.647,4886,156.843
89,203,236.0,151.0,77.0,1.096,26,236.573,150.285,77.6013,5157,148.525
89,211,250.0,200.0,126.0,3.3062,55,248.652,199.354,123.051,4847,133.353
89,218,322.0,209.0,119.0,3.6382,72,322.119,209.411,122.613,5142,118.41
89,227,299.0,172.0,63.0,5.0735,14,298.777,171.837,68.066,3896,157.101
89,234,351.0,182.0,63.0,4.1494,15,350.693,181.349,67.0865,3841,157.078
89,249,429.0,191.0,84.0,2.8325,4,429.335,190.58,86.7811,4006,168.191
89,292,254.0,237.0,56.0,5.0665,36,254.654,236.446,60.9935,5969,143.934
89,299,328.0,263.0,63.0,1.0211,49,327.212,263.328,63.5604,6473,136.698
89,339,345.0,426.0,112.0,2.961,7,345.332,425.954,114.942,6717,166.385
89,388,293.0,106.0,126.0,4.7591,20,292.392,105.741,121.287,4109,153.198
89,395,334.0,116.0,98.0,9.038,52,334.7,115.175,106.973,6133,135.052
89,403,339.0,107.0,154.0,1.8413,25,338.855,106.871,155.831,6754,148.579
89,451,421.0,111.0,168.0,1.5906,70,421.632,111.525,169.362,6675,120.186
89,497,578.0,217.0,168.0,6.3256,42,578.011,217.18,161.677,5274,140.709
89,504,592.0,266.0,140.0,2.3792,23,590.712,265.62,138.036,6073,150.56
89,557,426.0,382.0,175.0,3.9175,63,424.128,382.391,171.581,5445,127.553
89,566,294.0,227.0,154.0,1.1164,86,294.181,225.904,153.889,4890,108.813
89,579,369.0,259.0,168.0,2.0237,84,367.471,258.588,166.74,5919,110.851
89,591,401.0,187.0,175.0,2.0587,85,399.151,186.604,174.186,6816,110.02
89,602,461.0,232.0,168.0,2.1555,89,460.42,232.001,170.076,8298,99.6271
89,657,485.0,352.0,63.0,2.6272,77,485.242,352.316,60.4031,6438,114.715
89,711,552.0,290.0,154.0,1.0246,94,551.571,289.969,154.93,3694,90.3818
90,37,141.0,195.0,98.0,1.3912,18,139.816,194.329,98.2885,6803,159.228
90,59,283.0,261.0,98.0,1.1356,43,282.949,260.056,97.3708,5172,144.842
90,76,192.0,334.0,91.0,2.6677,31,190.444,333.424,88.911,7117,151.822
90,91,244.0,386.0,168.0,3.0575,59,243.935,385.346,165.014,6172,136.627
90,100,187.0,387.0,98.0,2.7629,2,186.297,386.095,100.514,5103,179.86
90,107,237.0,388.0,105.0,3.0278,17,235.826,387.742,102.221,5226,161.294
90,155,256.0,208.0,182.0,5.6579,82,255.976,208.333,176.352,6743,115.296
90,164,208.0,160.0,168.0,1.4251,51,206.951,159.332,168.696,7522,139.946
90,171,252.0,143.0,140.0,3.1116,49,251.485,142.114,137.062,6842,141.646
90,179,294.0,136.0,182.0,7.047,67,291.89,136.474,175.293,6279,128.109
90,186,345.0,170.0,154.0,6.1417,70,344.987,169.071,147.929,5955,125.678
90,196,192.0,146.0,105.0,2.9732,10,190.888,145.347,102.321,6640,164.555
90,203,236.0,149.0,77.0,5.2438,23,235.548,148.916,71.7764,7868,156.451
90,211,245.0,204.0,119.0,1.3609,53,243.936,203.543,119.715,6661,138.78
90,218,328.0,205.0,119.0,5.3337,52,328.201,204.629,113.683,6457,139.531
90,227,301.0,168.0,56.0,4.19,44,299.65,168.56,59.9268,5902,144.519
90,249,434.0,185.0,77.0,2.0053,33,433.845,184.666,78.9712,5242,150.705
90,292,255.0,231.0,56.0,2.8224,48,254.387,230.526,53.2861,6230,141.739
90,299,335.0,262.0,63.0,4.8695,26,334.254,261.812,58.1917,6576,154.369
90,339,340.0,425.0,112.0,2.9198,11,339.629,425.498,109.147,7101,163.017
90,388,283.0,106.0,119.0,5.1004,15,282.673,105.053,113.999,6336,161.658
90,395,334.0,114.0,98.0,5.3737,13,333.416,113.769,92.6631,7637,162.368
90,403,333.0,107.0,154.0,4.1344,42,332.939,106.479,149.899,7874,146.046
90,451,407.0,110.0,168.0,1.3919,64,407.031,110.534,169.285,5784,130.029
90,473,523.0,222.0,175.0,7.3087,84,523.432,220.75,167.812,6058,113.657
90,497,569.0,211.0,168.0,3.6499,57,569.055,210.432,164.395,6627,138.057
90,504,595.0,265.0,147.0,4.1683,21,595.082,264.2,142.91,7421,156.977
90,557,419.0,386.0,175.0,4.8325,62,419.154,385.98,170.17,9151,132.765
90,566,297.0,232.0,154.0,2.632,89,294.932,232.199,155.616,9473,106.169
90,579,371.0,262.0,168.0,2.2317,91,370.769,261.913,170.218,3022,100.132
90,591,391.0,190.0,175.0,2.9434,86,391.81,189.836,172.175,8481,112.349
90,602,457.0,228.0,168.0,2.9648,94,456.296,228.55,165.173,7753,97.0397
90,657,489.0,360.0,63.0,4.9385,69,488.619,358.522,58.3033,6594,126.26
90,711,557.0,297.0,154.0,2.5939,96,554.459,296.714,153.564,7249,93.8199
91,37,137.0,193.0,98.0,4.904,13,136.247,192.942,93.1545,7671,164.519
91,59,285.0,263.0,98.0,4.0562,44,284.291,261.888,94.1642,5517,144.909
91,76,194.0,338.0,98.0,1.8031,30,193.087,337.831,96.4543,7191,152.648
91,91,250.0,385.0,161.0,2.1259,62,248.693,385.535,159.411,8122,133.132
91,100,187.0,388.0,105.0,4.9679,3,186.456,387.857,100.064,5041,173.092
91,107,240.0,392.0,105.0,3.3284,34,239.856,391.599,101.699,6966,150.109
91,155,253.0,212.0,182.0,2.3833,86,252.672,212.379,179.67,1145,114.542
91,164,199.0,168.0,175.0,1.9351,59,200.329,168.984,176.005,7593,137.656
91,171,252.0,140.0,140.0,2.368,48,252.299,140.87,137.818,6950,142.524
91,179,290.0,140.0,182.0,4.0291,66,289.689,140.768,178.057,7062,130.954
91,186,353.0,173.0,154.0,5.5518,74,353.858,172.685,148.524,7021,124.331
91,196,191.0,146.0,105.0,3.8352,10,190.924,146.255,101.174,7450,165.478
91,203,241.0,153.0,70.0,2.1133,28,240.833,152.781,67.9047,8013,153.399
91,211,240.0,206.0,119.0,1.9076,42,239.256,205.42,117.342,5895,145.341
91,218,332.0,203.0,119.0,2.4419,60,331.147,203.253,116.726,6577,137.48
91,227,300.0,170.0,63.0,5.3201,50,299.166,170.147,57.7477,6068,141.107
91,249,442.0,180.0,84.0,7.8926,25,441.813,179.873,76.1106,5742,153.663
91,292,254.0,235.0,56.0,3.8462,35,253.977,234.996,52.1539,5983,150.07
91,299,341.0,261.0,63.0,0.8044,56,341.688,261.07,62.5891,7162,140.156
91,339,332.0,425.0,105.0,1.6703,5,332.065,425.646,103.461,7311,168.645
91,388,276.0,108.0,119.0,6.4958,8,275.959,107.549,112.52,6800,165.746
91,395,334.0,112.0,98.0,0.9692,36,333.879,111.338,97.3025,3015,149.951
91,403,330.0,107.0,147.0,3.248,41,329.079,106.698,143.9,7979,145.955
91,451,398.0,109.0,168.0,3.9731,64,397.267,109.249,164.103,7730,132.391
91,504,593.0,266.0,147.0,3.911,24,593.042,266.328,143.103,7747,154.507
91,557,405.0,382.0,168.0,2.8033,68,404.913,381.414,170.74,10642,128.933
91,566,294.0,229.0,161.0,1.2003,96,295.163,229.274,160.886,1342,99.7344
91,579,366.0,265.0,168.0,0.9443,89,366.41,265.374,167.236,10298,107.671
91,591,391.0,193.0,175.0,2.5,91,392.102,193.883,172.937,7653,103.841
91,602,453.0,230.0,161.0,2.2821,90,454.562,230.964,162.356,4208,104.216
91,657,494.0,365.0,63.0,0.8005,73,493.73,365.362,63.661,6249,124.867
91,711,565.0,290.0,154.0,7.1703,104,559.339,293.987,152.137,3718,89.6621
92,37,137.0,191.0,98.0,3.49,14,136.255,190.695,94.6041,3786,165.526
92,59,291.0,254.0,98.0,5.5946,76,291.006,253.998,92.4054,5935,142.807
92,76,198.0,333.0,98.0,3.0081,41,198.396,332.661,95.0374,6528,153.183
92,100,179.0,386.0,105.0,8.2214,2,178.119,386.343,96.8331,4906,172.154
92,107,241.0,397.0,105.0,6.3269,30,240.223,397.239,98.7255,3770,158.239
92,155,253.0,206.0,175.0,3.5501,119,251.981,205.36,178.34,4424,125.392
92,164,201.0,170.0,175.0,3.3014,80,199.504,169.482,172.103,5319,140.853
92,171,254.0,140.0,140.0,4.1883,52,254.711,140.618,135.919,4925,148.492
92,179,296.0,139.0,182.0,3.9159,102,297.01,139.494,178.249,4842,132.353
92,186,351.0,173.0,147.0,3.7251,114,351.181,172.59,143.302,5813,128.609
92,203,238.0,151.0,77.0,8.3828,26,238.854,150.697,68.6663,7840,159.743
92,211,239.0,202.0,119.0,5.8175,72,239.531,201.674,113.216,6688,143.191
92,218,328.0,196.0,112.0,3.2079,71,327.659,196.363,108.831,4785,143.329
92,227,299.0,169.0,63.0,6.6392,46,298.579,169.294,56.3807,6726,150.786
92,249,451.0,178.0,77.0,3.7032,81,450.803,177.496,73.3366,6148,140.65
92,292,248.0,238.0,56.0,4.2824,42,248.247,238.092,51.7257,6472,152.405
92,339,325.0,426.0,105.0,6.8842,8,323.738,426.514,98.252,3946,166.805
92,388,270.0,107.0,112.0,3.3844,11,270.951,105.231,109.276,4057,166.386
92,395,337.0,112.0,91.0,5.6411,5,337.632,111.455,85.421,5156,170.2
92,403,326.0,106.0,147.0,6.4853,34,326.443,106.166,140.532,4408,156.123
92,451,394.0,115.0,175.0,5.4595,115,393.428,115.302,169.579,6423,128.535
92,504,596.0,271.0,147.0,2.844,33,594.674,270.496,144.535,4525,156.602
92,557,399.0,377.0,168.0,3.3674,109,398.915,376.409,171.314,6198,130.039
92,566,296.0,228.0,154.0,1.2256,140,297.193,228.233,153.843,5309,117.865
92,579,361.0,267.0,168.0,2.2703,151,358.822,266.838,168.62,4313,108.654
